SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Apr 01 06:15:04 PDT 2026
User: lpadilla
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: FLMT02840
Integration Time (usec): 100000 (FLMT02840)
Spectra Averaged: 1 (FLMT02840)
Boxcar Smoothing: 0 (FLMT02840)
Correct for Electrical Dark: No (FLMT02840)
Strobe/Lamp Enabled: No (FLMT02840)
Correct for Detector Non-linearity: No (FLMT02840)
Correct for Stray Light: No (FLMT02840)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
375.05	44807.51
375.26	44547.42
375.48	44551.51
375.69	43400.55
375.90	42347.90
376.11	42607.99
376.33	41950.59
376.54	40568.21
376.75	40095.13
376.96	39048.62
377.18	38161.85
377.39	37416.39
377.60	35962.33
377.81	35476.96
378.03	34760.17
378.24	33719.81
378.45	33113.61
378.66	31788.57
378.88	30979.62
379.09	30031.41
379.30	29408.83
379.51	28560.97
379.72	27559.52
379.94	26629.74
380.15	26386.03
380.36	25706.10
380.57	24217.23
380.79	23658.14
381.00	22689.45
381.21	22281.90
381.42	21225.15
381.63	20356.81
381.85	19840.72
382.06	19642.07
382.27	18915.04
382.48	18181.87
382.69	17571.57
382.91	17280.76
383.12	16697.09
383.33	15859.47
383.54	15599.38
383.75	14995.23
383.97	14518.05
384.18	13758.25
384.39	13422.39
384.60	12459.84
384.81	12404.55
385.03	11980.62
385.24	11478.86
385.45	11327.32
385.66	10739.55
385.87	10514.27
386.09	10000.23
386.30	9731.95
386.51	9156.47
386.72	8937.34
386.93	8640.38
387.15	8439.68
387.36	8118.15
387.57	7808.90
387.78	7544.72
387.99	7411.60
388.20	6938.52
388.42	6709.15
388.63	6475.68
388.84	6283.17
389.05	5920.68
389.26	5975.97
389.47	5676.97
389.69	5527.47
389.90	5246.90
390.11	5097.39
390.32	4949.94
390.53	4923.32
390.74	4872.12
390.96	4601.79
391.17	4378.56
391.38	4423.61
391.59	4128.70
391.80	4106.18
392.01	4052.93
392.22	3893.19
392.44	3837.89
392.65	3751.88
392.86	3592.14
393.07	3733.45
393.28	3485.64
393.49	3438.54
393.70	3481.55
393.92	3323.85
394.13	3364.81
394.34	3233.74
394.55	3233.74
394.76	3133.39
394.97	3155.92
395.18	3057.62
395.39	3139.54
395.61	3000.27
395.82	3049.43
396.03	2834.39
396.24	3014.61
396.45	2990.03
396.66	2883.54
396.87	2846.68
397.08	2957.27
397.30	2834.39
397.51	2842.58
397.72	2863.06
397.93	2893.78
398.14	2764.76
398.35	2777.05
398.56	2822.10
398.77	2824.15
398.98	2826.20
399.20	2807.77
399.41	2805.72
399.62	2729.94
399.83	2729.94
400.04	2785.24
400.25	2750.42
400.46	2766.81
400.67	2764.76
400.88	2789.33
401.09	2723.80
401.30	2873.30
401.52	2729.94
401.73	2758.61
401.94	2684.89
402.15	2828.24
402.36	2721.75
402.57	2715.61
402.78	2697.17
402.99	2754.52
403.20	2744.28
403.41	2707.41
403.62	2668.50
403.83	2781.14
404.05	2731.99
404.26	2764.76
404.47	2729.94
404.68	2664.41
404.89	2738.13
405.10	2705.37
405.31	2729.94
405.52	2699.22
405.73	2658.26
405.94	2715.61
406.15	2736.09
406.36	2682.84
406.57	2701.27
406.78	2709.46
406.99	2705.37
407.20	2650.07
407.41	2676.70
407.63	2791.38
407.84	2738.13
408.05	2744.28
408.26	2713.56
408.47	2729.94
408.68	2619.35
408.89	2764.76
409.10	2785.24
409.31	2768.85
409.52	2711.51
409.73	2734.04
409.94	2709.46
410.15	2621.40
410.36	2744.28
410.57	2719.70
410.78	2721.75
410.99	2676.70
411.20	2691.03
411.41	2686.94
411.62	2719.70
411.83	2764.76
412.04	2676.70
412.25	2672.60
412.46	2670.55
412.67	2711.51
412.88	2713.56
413.09	2717.65
413.30	2858.96
413.51	2686.94
413.72	2691.03
413.93	2695.13
414.14	2705.37
414.35	2736.09
414.56	2768.85
414.77	2627.54
414.98	2736.09
415.19	2760.66
415.40	2715.61
415.61	2662.36
415.82	2705.37
416.03	2740.18
416.24	2711.51
416.45	2775.00
416.66	2777.05
416.87	2682.84
417.08	2648.02
417.29	2678.74
417.50	2742.23
417.71	2695.13
417.92	2717.65
418.13	2723.80
418.34	2658.26
418.55	2676.70
418.76	2707.41
418.97	2697.17
419.18	2627.54
419.39	2721.75
419.60	2643.93
419.81	2742.23
420.02	2781.14
420.23	2635.74
420.44	2617.30
420.65	2701.27
420.86	2709.46
421.07	2705.37
421.28	2721.75
421.49	2680.79
421.70	2721.75
421.91	2766.81
422.12	2756.57
422.33	2699.22
422.54	2678.74
422.75	2731.99
422.96	2729.94
423.16	2668.50
423.37	2701.27
423.58	2744.28
423.79	2676.70
424.00	2719.70
424.21	2656.22
424.42	2742.23
424.63	2686.94
424.84	2725.85
425.05	2707.41
425.26	2641.88
425.47	2643.93
425.68	2777.05
425.89	2729.94
426.10	2648.02
426.31	2742.23
426.51	2713.56
426.72	2703.32
426.93	2727.89
427.14	2678.74
